title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
Kanal Luxury Furnished House For Sale In Dha Phase 2 Islamabad,PKR 16.9 Crore,169000000,6,6,1 Kanal,4500.0,37555,House,True,18,super hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_j_kanal_luxury_furnished_house_for_sale_in_dha_phase_2_islamabad-53485345-17389-1.html
brand new house for sale,PKR 4.95 Crore,49500000,6,6,10 Marla,2250.0,22000,House,True,17,super hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_brand_new_house_for_sale-54519404-9231-1.html
10 Marla Modern Elevation Brand New House Available For Sale just 30 Scnd Drive From the Main Gate!!,PKR 5.6 Crore,56000000,5,6,10 Marla,2250.0,24888,House,True,50,super hot50Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_10_marla_modern_elevation_brand_new_house_available_for_sale_just_30_scnd_drive_from_the_main_gate-54520595-11970-1.html
"10 Marla Luxury Corner Double Unit House for Sale CDA Sector D-12/1, Islamabad",PKR 13 Crore,130000000,5,7,10 Marla,2250.0,57777,House,True,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/d_12_d-12_1_10_marla_luxury_corner_double_unit_house_for_sale_cda_sector_d-12_1_islamabad-54462618-3154-1.html
F Block 60 Ft Road 25*50 Brand New House With Branded Accessories Modern Design,PKR 2.7 Crore,27000000,4,6,5 Marla,1125.0,24000,House,True,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_f_f_block_60_ft_road_25_50_brand_new_house_with_branded_accessories_modern_design-54445856-8527-1.html
5 Marla Brand New Owner-Built Luxury Double Unit House for Sale,PKR 5 Crore,50000000,4,5,5 Marla,1125.0,44444,House,False,34,hot34Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_5_marla_brand_new_owner-built_luxury_double_unit_house_for_sale-54508227-339-1.html
1 Kanal House Available For Sale Dha Phase 2,PKR 9 Crore,90000000,6,6,1 Kanal,4500.0,20000,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_house_available_for_sale_dha_phase_2-53866271-339-1.html
F-8 Brand New HOUSE For Sale,PKR 44 Crore,440000000,6,6,17.8 Marla,4005.0,109862,House,False,41,hot41Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_f-8_f-8_brand_new_house_for_sale-53260038-166-1.html
HOUSE FOR SALE,PKR 2.4 Crore,24000000,4,4,6 Marla,1350.0,17777,House,False,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_house_for_sale-54297407-1421-1.html
5 Marla Brand New Designer House For Sale In DHA Phase 5 Islamabad,PKR 3.85 Crore,38500000,4,5,5 Marla,1125.0,34222,House,False,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_5_marla_brand_new_designer_house_for_sale_in_dha_phase_5_islamabad-54443628-10991-1.html
"10 Marla Brand New Luxurious Designer House For Sale In B-17, Multi Gardens, Islamabad",PKR 7.25 Crore,72500000,5,5,10 Marla,2250.0,32222,House,False,42,42Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_10_marla_brand_new_luxurious_designer_house_for_sale_in_b-17_multi_gardens_islamabad-54328573-3115-1.html
BEUTIFULL BREND NEW HOUSE FOR SALE,PKR 11 Crore,110000000,6,6,8 Marla,1800.0,61111,House,True,23,23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_d-12_beutifull_brend_new_house_for_sale-53255303-160-1.html
High-Yield Property: 12-Bed Triple-Story Corner Mansion in G-14/4 | 3 Separate Units House For Sale,PKR 21 Crore,210000000,21,6,1.2 Kanal,5400.0,38888,House,False,48,48Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/g_14_g-14_4_high-yield_property_12-bed_triple-story_corner_mansion_in_g-14_4_3_separate_units_house_for_sale-54327590-3346-1.html
G-13 35X70 Brand New House Available For Sale,PKR 8.75 Crore,87500000,6,6,10 Marla,2250.0,38888,House,False,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_g-13_g-13_35x70_brand_new_house_available_for_sale-54467701-330-1.html
G-13 30X60 Brand New Double Story Luxury House Available For Sale,PKR 6.85 Crore,68500000,5,6,7 Marla,1575.0,43492,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_g-13_g-13_30x60_brand_new_double_story_luxury_house_available_for_sale-54499568-330-1.html
G-13 50*90 Luxury House available for sale,PKR 15.5 Crore,155000000,6,6,1 Kanal,4500.0,34444,House,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_g-13_g-13_50_90_luxury_house_available_for_sale-54489555-330-1.html
G-13 40*80 Luxury House Available For Sale,PKR 12 Crore,120000000,6,6,14 Marla,3150.0,38095,House,False,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_g-13_g-13_40_80_luxury_house_available_for_sale-54510899-330-1.html
1 Kanal Brand New Modern House Available For Sale In Soan Garden Block F,PKR 5.95 Crore,59500000,6,6,1 Kanal,4500.0,13222,House,False,35,35Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_soan_garden_1_kanal_brand_new_modern_house_available_for_sale_in_soan_garden_block_f-54089869-338-1.html
1 Kanal Ultra Luxury Furnished House For Sale In DHA Phase 2 Islamabad,PKR 16.5 Crore,165000000,5,6,1 Kanal,4500.0,36666,House,True,42,super hot42Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_ultra_luxury_furnished_house_for_sale_in_dha_phase_2_islamabad-54331723-339-1.html
Dha 2 1.5 Kanal Owner Built FULL FURNISHED HOUSE,PKR 15 Crore,150000000,7,6,1 Kanal,4500.0,33333,House,True,24,super hot24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_2_1_5_kanal_owner_built_full_furnished_house-54060075-339-1.html
1 Kanal Ultra Luxury Furnished House For Sale In DHA Phase 2 Islamabad,PKR 16.5 Crore,165000000,5,6,1 Kanal,4500.0,36666,House,True,17,super hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_b_1_kanal_ultra_luxury_furnished_house_for_sale_in_dha_phase_2_islamabad-54333102-3197-1.html
Brand New 1 Kanal Modern Contemporary Luxury House For Sale DHA 2,PKR 10.5 Crore,105000000,5,6,1 Kanal,4500.0,23333,House,True,40,super hot40Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_1_kanal_modern_contemporary_luxury_house_for_sale_dha_2-54250135-339-1.html
"INVESTOR ALERT PRIME F-6 PROPERTY FOR SALE Sector F-6, Islamabad | Margalla View Facing 1146 Sq. Yards | Corner Plot | Prime Investment Opportunity",PKR 56 Crore,560000000,4,5,2.3 Kanal,10350.0,54106,House,True,10,super hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_f-6_investor_alert_prime_f-6_property_for_sale_sector_f-6_islamabad_margalla_view_facing_1146_sq_yards_corner_plot_prime_investment_opportunity-54418179-164-1.html
5 marla(25x50) house available for sale in Mpchs multi garden b17 Islamabad,PKR 2 Crore,20000000,3,4,5 Marla,1125.0,17777,House,True,18,super hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/b_17_mpchs_-_multi_gardens_5_marla_25x50_house_available_for_sale_in_mpchs_multi_garden_b17_islamabad-54520189-3115-1.html
Luxury 2.5 Beautiful House Available For Sale In B-17 Multi Garden Islamabad,PKR 14 Crore,140000000,,,2 Kanal,9000.0,15555,House,True,8,super hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_b-17_luxury_2_5_beautiful_house_available_for_sale_in_b-17_multi_garden_islamabad-54419626-616-1.html
Topcity Designer Corner Villa For Sale,PKR 6.3 Crore,63000000,5,6,10 Marla,2250.0,28000,House,True,9,super hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_top_city_1_topcity_designer_corner_villa_for_sale-54317774-1383-1.html
7 Marla Luxury Designer House For Sale,PKR 2.35 Crore,23500000,4,5,7 Marla,1575.0,14920,House,True,16,super hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_7_marla_luxury_designer_house_for_sale-54517611-340-1.html
7 Marla Double Storey House For Sale In Bani Gala Islamabad,PKR 2.65 Crore,26500000,4,6,7 Marla,1575.0,16825,House,True,11,super hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_7_marla_double_storey_house_for_sale_in_bani_gala_islamabad-54011008-340-1.html
"Brand New House for Sale Sector C2, Bahria Enclave Islamabad",PKR 5.5 Crore,55000000,5,5,10 Marla,2250.0,24444,House,True,14,hot14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_brand_new_house_for_sale_sector_c2_bahria_enclave_islamabad-54466673-11988-1.html
5 Marla Brand New House For Sale Sector I Bahria Enclave Islamabad,PKR 2.7 Crore,27000000,3,3,5 Marla,1125.0,24000,House,True,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_brand_new_house_for_sale_sector_i_bahria_enclave_islamabad-54493439-11982-1.html
5 Marla Brand New House For Sale In DHA Phase 5 Islamabad,PKR 4 Crore,40000000,4,5,5 Marla,1125.0,35555,House,False,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_5_marla_brand_new_house_for_sale_in_dha_phase_5_islamabad-54443646-10991-1.html
One Kanal Ultra Luxury Designer House For Sale In DHA Phase 2 Islamabad,PKR 10.5 Crore,105000000,5,6,1 Kanal,4500.0,23333,House,False,49,hot49Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_ultra_luxury_designer_house_for_sale_in_dha_phase_2_islamabad-54104756-339-1.html
One Kanal Ultra Luxury House For Sale In DHA 2 Islamabad,PKR 10.25 Crore,102500000,5,6,1 Kanal,4500.0,22777,House,False,16,hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_one_kanal_ultra_luxury_house_for_sale_in_dha_2_islamabad-54105234-339-1.html
7 Marla beautiful design double story house for sale in Banigala,PKR 2.35 Crore,23500000,4,4,7 Marla,1575.0,14920,House,False,28,hot28Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_7_marla_beautiful_design_double_story_house_for_sale_in_banigala-54521444-340-1.html
Faisal Town Phase 1  Block C,PKR 2.95 Crore,29500000,7,6,5 Marla,1125.0,26222,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_faisal_town_phase_1_block_c-54488139-16418-1.html
10 Marla Brand New House For Sale,PKR 11.5 Crore,115000000,5,7,10 Marla,2250.0,51111,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_d-12_10_marla_brand_new_house_for_sale-54438399-160-1.html
House for sale in upper bani gala,PKR 2.35 Crore,23500000,4,5,7 Marla,1575.0,14920,House,False,26,26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_house_for_sale_in_upper_bani_gala-54521979-340-1.html
14 Marla Brand New House Available For Sale In Zaraj Housing Society Islamabad Opposite Dha Phase 2 Islamabad,PKR 5 Crore,50000000,5,6,14 Marla,3150.0,15873,House,True,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_zaraj_housing_scheme_14_marla_brand_new_house_available_for_sale_in_zaraj_housing_society_islamabad_opposite_dha_phase_2_islamabad-54252845-3508-1.html
1 Kanal Luxury House For Sale In DHA 2 Islamabad,PKR 9.8 Crore,98000000,5,6,1 Kanal,4500.0,21777,House,True,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_house_for_sale_in_dha_2_islamabad-54428777-339-1.html
"1 Kanal Luxury House For Sale In DHA Phase 2, Islamabad",PKR 8.5 Crore,85000000,7,7,1 Kanal,4500.0,18888,House,True,21,21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_house_for_sale_in_dha_phase_2_islamabad-54428873-339-1.html
1 Kanal Luxury House For Sale In DHA Phase 2 Islamabad,PKR 9.8 Crore,98000000,6,7,1 Kanal,4500.0,21777,House,True,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_house_for_sale_in_dha_phase_2_islamabad-54429997-339-1.html
1 Kanal Luxurious Brand-New Modren Design House For Sale Park Enclave 1 Islamabad,PKR 16 Crore,160000000,6,,1 Kanal,4500.0,35555,House,False,32,32Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_park_enclave_1_kanal_luxurious_brand-new_modren_design_house_for_sale_park_enclave_1_islamabad-50527398-1706-1.html
1 Brand New Designer House For Sale In DHA Phase 2 Sector E Islamabad,PKR 13.8 Crore,138000000,5,6,1 Kanal,4500.0,30666,House,True,29,29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_brand_new_designer_house_for_sale_in_dha_phase_2_sector_e_islamabad-54330897-339-1.html
1 Kanal Corner 50 Feet Road Designer House Is Available For sale In Top City 1,PKR 7.7 Crore,77000000,6,6,1 Kanal,4500.0,17111,House,True,45,super hot45Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_top_city_1_1_kanal_corner_50_feet_road_designer_house_is_available_for_sale_in_top_city_1-54472448-1383-1.html
Investor Price House Available For Sale,PKR 25 Crore,250000000,6,6,19.5 Marla,4387.5,56980,House,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_f-6_investor_price_house_available_for_sale-54391266-164-1.html
Investor Price House Available For Sale In F6/3,PKR 55 Crore,550000000,6,6,2 Kanal,9000.0,61111,House,True,8,super hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/f_6_f-6_3_investor_price_house_available_for_sale_in_f6_3-50510847-3301-1.html
Beautiful House Of A Prime Location Available For Sale In F6/3,PKR 80 Crore,800000000,9,,2 Kanal,9000.0,88888,House,True,6,super hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/f_6_f-6_2_beautiful_house_of_a_prime_location_available_for_sale_in_f6_3-52276600-3300-1.html
Beautiful House Available For Sale In F6,PKR 1.3 Arab,1300000000,10,,5 Kanal,22500.0,57777,House,True,7,super hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_f-6_beautiful_house_available_for_sale_in_f6-52276724-164-1.html
8 Marla Bouble Unit Corner House Available For Sale In Banigala,PKR 3.7 Crore,37000000,5,5,8 Marla,1800.0,20555,House,True,20,super hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_8_marla_bouble_unit_corner_house_available_for_sale_in_banigala-54429768-340-1.html
House for sale,PKR 4.25 Crore,42500000,4,4,4.5 Marla,1012.5,41975,House,True,17,super hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/d_12_d-12_1_house_for_sale-54519882-3154-1.html
2.5 Kanal Luxury Designer House for Sale | Prime Location | 15 KVA Solar | Near Park & Mosque,PKR 16 Crore,160000000,4,5,2.5 Kanal,11250.0,14222,House,True,49,super hot49Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_2_5_kanal_luxury_designer_house_for_sale_prime_location_15_kva_solar_near_park_mosque-54042967-8402-1.html
10 Marla Double Heighted Luxury House For Sale,PKR 5.95 Crore,59500000,8,7,10 Marla,2250.0,26444,House,True,35,super hot35Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_10_marla_double_heighted_luxury_house_for_sale-54070044-16418-1.html
Zam Zam Real Estate,PKR 5.03 Crore,50300000,5,6,11 Marla,2475.0,20323,House,True,19,super hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_bani_gala_zam_zam_real_estate-54504661-340-1.html
"10 Marla Boulevard House For Sale In Sector C1, Bahria Enclave Islamabad 5 Bedrooms",PKR 5.7 Crore,57000000,5,5,10 Marla,2250.0,25333,House,True,28,hot28Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_10_marla_boulevard_house_for_sale_in_sector_c1_bahria_enclave_islamabad_5_bedrooms-54141430-11987-1.html
Reserve A House Of 20 Marla Now In DHA Defence Phase 2,PKR 9.8 Crore,98000000,6,6,1 Kanal,4500.0,21777,House,True,25,hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_reserve_a_house_of_20_marla_now_in_dha_defence_phase_2-46159472-339-1.html
Brand New 30x60 70 FEET Road Prime Location in G-13/3 House For Sale,PKR 6.5 Crore,65000000,6,7,8 Marla,1800.0,36111,House,False,25,hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/g_13_g-13_3_brand_new_30x60_70_feet_road_prime_location_in_g-13_3_house_for_sale-54351872-3339-1.html
"40x80 Outstanding Luxury House for Sale in G-13, Islamabad",PKR 11.75 Crore,117500000,8,7,14 Marla,3150.0,37301,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/islamabad_g-13_40x80_outstanding_luxury_house_for_sale_in_g-13_islamabad-54363281-330-1.html
1 Kanal Solid Construction House For Sale In Sector C Bahria Enclave Islamabad,PKR 10.5 Crore,105000000,6,6,1 Kanal,4500.0,23333,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Islamabad,for_sale,2026-07-26,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_1_kanal_solid_construction_house_for_sale_in_sector_c_bahria_enclave_islamabad-54260127-11973-1.html
